LABID,Genetic_ID,SEX,species,Latitude,Longitude,Chiv_2002_strata,Chiv2002_Strata Symbol,Strata_final,Strata_fine scale,Crossman_strata,AK_STRATA_1,AK_STRATA_2,AK_STRATA_3,Wcoast1,Wcoast2,Wcoast3,Wcoast4,Wcoast4_num,AK1_USwest,AK2_USwest,AK3_USwest,AK3_Wcoast3,AK3_Wcoast4,Num_AK3_WC4,AK3_WC4_num,Geog_sort,Crossman1,Crossman2,sample_Notes,PM_strata_notes,Haplotypes
8890,8890,M,Ppho,43.666666,-124.233333,Oregon,SOR,3,4,,,,,OR,OR,OR,NoCal_OR,32_NoCal_OR,OR,OR,OR,OR,NoCal_OR,32_NoCal_OR,32_NoCal_OR,22,,,,,CR18
1354,1354,M,Ppho,43.783333,-124.283333,Oregon,SOR,3,4,,,,,OR,OR,OR,NoCal_OR,32_NoCal_OR,OR,OR,OR,OR,NoCal_OR,32_NoCal_OR,32_NoCal_OR,22,,,,,CR07
8515,8515,F,Ppho,43.75,-124.283333,Oregon,SOR,3,4,,,,,OR,OR,OR,NoCal_OR,32_NoCal_OR,OR,OR,OR,OR,NoCal_OR,32_NoCal_OR,32_NoCal_OR,22,,,,,CR01
15110,15110,M,Ppho,43.383333,-124.3,Oregon,SOR,3,4,,,,,OR,OR,OR,NoCal_OR,32_NoCal_OR,OR,OR,OR,OR,NoCal_OR,32_NoCal_OR,32_NoCal_OR,22,,,,,CR13
8891,8891,M,Ppho,43.35,-124.333333,Oregon,SOR,3,4,,,,,OR,OR,OR,NoCal_OR,32_NoCal_OR,OR,OR,OR,OR,NoCal_OR,32_NoCal_OR,32_NoCal_OR,22,,,,,CR12
1350,1350,F,Ppho,43.333333,-124.35,Oregon,SOR,3,4,,,,,OR,OR,OR,NoCal_OR,32_NoCal_OR,OR,OR,OR,OR,NoCal_OR,32_NoCal_OR,32_NoCal_OR,22,,,,,CR01
7022,7022,F,Ppho,43.333333,-124.35,,,,,,,,,OR,OR,OR,NoCal_OR,32_NoCal_OR,OR,OR,OR,OR,NoCal_OR,32_NoCal_OR,32_NoCal_OR,22,,,,,CR01
7074,7074,M,Ppho,43.333333,-124.35,Oregon,SOR,3,4,,,,,OR,OR,OR,NoCal_OR,32_NoCal_OR,OR,OR,OR,OR,NoCal_OR,32_NoCal_OR,32_NoCal_OR,22,,,,,CR07
8521,8521,F,Ppho,43.75,-124.366666,Oregon,OR,3,4,,,,,OR,OR,OR,NoCal_OR,32_NoCal_OR,OR,OR,OR,OR,NoCal_OR,32_NoCal_OR,32_NoCal_OR,22,,,,,CR01
1072,1072,F,Ppho,43.783333,-124.45,Oregon,SOR,3,4,,,,,OR,OR,OR,NoCal_OR,32_NoCal_OR,OR,OR,OR,OR,NoCal_OR,32_NoCal_OR,32_NoCal_OR,22,,,,,CR28
1073,1073,M,Ppho,43.783333,-124.45,Oregon,SOR,3,4,,,,,OR,OR,OR,NoCal_OR,32_NoCal_OR,OR,OR,OR,OR,NoCal_OR,32_NoCal_OR,32_NoCal_OR,22,,,,,CR03
8514,8514,F,Ppho,42.833333,-124.583333,Oregon,SOR,3,4,,,,,OR,OR,OR,NoCal_OR,32_NoCal_OR,OR,OR,OR,OR,NoCal_OR,32_NoCal_OR,32_NoCal_OR,22,,,CR seq confirmed from HiSeq Mitogenome,,CR01
8516,8516,F,Ppho,42.833333,-124.583333,Oregon,SOR,3,4,,,,,OR,OR,OR,NoCal_OR,32_NoCal_OR,OR,OR,OR,OR,NoCal_OR,32_NoCal_OR,32_NoCal_OR,22,,,,,CR01
91138,91138,M,Ppho,37.405,-121.97,,,,,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR25
38984,38984,M,Ppho,37.5,-122.216666,SanFran/Russian River,SF,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR24
47614,47614,M,Ppho,37.25,-122.4,SanFran/Russian River,SF,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR33
8622,8622,M,Ppho,37.866666,-122.45,SanFran/Russian River,SF,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR02
13092,13092,F,Ppho,37.483333,-122.466666,SanFran/Russian River,SF,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR16
28452,28452,M,Ppho,37.966666,-122.466666,,,,,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR01
28453,28453,F,Ppho,37.616666,-122.483333,,,,,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR01
38986,38986,F,Ppho,37.6,-122.483333,SanFran/Russian River,SF,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR17
41559,41559,M,Ppho,37.7,-122.483333,SanFran/Russian River,SF,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR02
41561,41561,F,Ppho,37.6,-122.483333,SanFran/Russian River,SF,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR01
7496,7496,F,Ppho,37.766666,-122.5,SanFran/Russian River,SF,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR04
7497,7497,M,Ppho,37.766666,-122.5,SanFran/Russian River,SF,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR04
28939,28939,F,Ppho,37.75,-122.5,SanFran/Russian River,SF,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR01
28941,28941,M,Ppho,37.75,-122.5,SanFran/Russian River,SF,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR01
41560,41560,F,Ppho,37.605,-122.504,SanFran/Russian River,SF,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR01
41564,41564,M,Ppho,37.816666,-122.533333,SanFran/Russian River,SF,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR19
38990,38990,M,Ppho,37.833333,-122.55,SanFran/Russian River,SF,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR02
7316,7316,M,Ppho,37.583333,-122.583333,SanFran/Russian River,SF,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR02
7317,7317,F,Ppho,37.883333,-122.633333,SanFran/Russian River,SF,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR25
38983,38983,F,Ppho,37.883333,-122.633333,SanFran/Russian River,SF,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR08
9502,9502,M,Ppho,37.75,-122.65,SanFran/Russian River,SF,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR01
7314,7314,F,Ppho,37.85,-122.666666,SanFran/Russian River,SF,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR17
47623,47623,M,Ppho,37.8854,-122.6968,SanFran/Russian River,SF,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR11
38989,38989,M,Ppho,38.016666,-122.883333,SanFran/Russian River,RR,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR01
9505,9505,F,Ppho,38.083333,-122.916666,SanFran/Russian River,RR,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR01
7312,7312,F,Ppho,38.333333,-123,SanFran/Russian River,RR,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR39
9513,9513,F,Ppho,38.266666,-123,SanFran/Russian River,RR,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,
2224,2224,F,Ppho,38.266666,-123.016666,SanFran/Russian River,RR,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR02
28942,28942,M,Ppho,38.366666,-123.066666,SanFran/Russian River,RR,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR01
9512,9512,M,Ppho,38.433333,-123.166666,SanFran/Russian River,RR,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR15
7311,7311,F,Ppho,38.583333,-123.333333,SanFran/Russian River,RR,2,2,,,,,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,SF_RussianRiver,33_SF_RussianRiver,33_SF_RussianRiver,23,,,,,CR01
161,161,M,Ppho,36.8,-121.783333,,,,,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,CR seq extracted from HiSeq Mitogenome,,CR02
706,706,F,Ppho,36.8,-121.783333,,,,,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,CR seq extracted from HiSeq Mitogenome,,CR08
14945,14945,F,Ppho,36.8,-121.783333,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR01
17251,17251,M,Ppho,36.783333,-121.783333,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR04
17253,17253,F,Ppho,36.683333,-121.8,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR02
704,704,F,Ppho,36.9,-121.833333,,,,,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,CR seq extracted from HiSeq Mitogenome,,CR12
707,707,M,Ppho,36.9,-121.833333,,,,,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,CR seq extracted from HiSeq Mitogenome,,CR01
3743,3743,M,Ppho,36.75,-121.833333,,,,,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR02
15025,15025,F,Ppho,36.683333,-121.833333,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR01
6421,6421,F,Ppho,36.6,-121.85,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR04
13410,13410,M,Ppho,36.683333,-121.85,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR12
13415,13415,M,Ppho,36.716666,-121.85,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR08
13416,13416,M,Ppho,36.666666,-121.85,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR08
13417,13417,F,Ppho,36.716666,-121.85,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR02
13422,13422,F,Ppho,36.833333,-121.85,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR02
13628,13628,M,Ppho,36.833333,-121.85,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR24
15015,15015,F,Ppho,36.816666,-121.85,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR02
15023,15023,M,Ppho,36.666666,-121.85,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR08
15027,15027,F,Ppho,36.816666,-121.85,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR09
15028,15028,M,Ppho,36.816666,-121.85,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR02
17387,17387,F,Ppho,36.683333,-121.85,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR12
17421,17421,M,Ppho,36.683333,-121.85,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR08
3766,3766,M,Ppho,36.633333,-121.866666,,,,,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,CR seq extracted from HiSeq Mitogenome,,CR01
3768,3768,M,Ppho,36.633333,-121.866666,,,,,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,CR seq extracted from HiSeq Mitogenome,,CR01
32,32,F,Ppho,36.95,-121.866666,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR19
47616,47616,M,Ppho,36.942,-121.892,SanFran/Russian River,SF,2,2,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR08
17246,17246,M,Ppho,36.616666,-121.916666,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR08
47617,47617,F,Ppho,36.952,-121.963,SanFran/Russian River,SF,2,2,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR04
3767,3767,M,Ppho,36.55,-121.983333,,,,,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,CR seq extracted from HiSeq Mitogenome,,CR08
13645,13645,M,Ppho,36.866666,-121.983333,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR29
12982,12982,F,Ppho,36.866666,-122,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR01
15008,15008,M,Ppho,36.9,-122.05,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR04
12981,12981,F,Ppho,36.95,-122.183333,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR01
2881,2881,F,Ppho,37,-122.2,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR01
2883,2883,M,Ppho,37,-122.2,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR08
12979,12979,M,Ppho,36.983333,-122.233333,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR23
12980,12980,M,Ppho,36.983333,-122.233333,Monterey Bay,MO,1,1,,,,,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,Monterey_Bay,34_Monterey_Bay,34_Monterey_Bay,24,,,,,CR16
55815,55815,F,Ppho,32.583333,-117.116666,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR03
53158,53158,M,Ppho,34,-120,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
53160,53160,F,Ppho,34,-120,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
53164,53164,M,Ppho,35.0462,-120.6142,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR03
